date,close,high,low,open,volume,daily_return,rsi,macd,macd_signal,macd_diff,stochastic_k,stochastic_d,bollinger_hband,bollinger_lband,bollinger_mavg,bollinger_width,atr,ema_20,ema_50,ema_200,ema_9,ichimoku_a,ichimoku_b,ichimoku_base,ichimoku_conversion,adx,volume_sma_20,volume_ratio,awesome_osc,ema_price_diff,signal_ema_price,signal_macd_buy,signal_stochastic_buy,signal_ichimoku_buy,signal_ichimoku_aggressive,signal_ichimoku_kijun_cross,signal_ichimoku_chikou,signal_bollinger_buy,signal_macd_&_stochastic,signal_ema_price_&_macd,signal_ichimoku_kijun_cross_&_stochastic,signal_ema_price_&_stochastic,retorno_futuro,target,body_size,upper_wick,lower_wick,rsi_roc_5,month_sin,month_cos,price_vs_kijun,tenkan_vs_kijun
2012-09-04,102.282,102.71,101.774,102.488,347800,-0.003,54.908,0.645,0.857,-0.21199999999999997,23.716,24.291,103.382,101.69,102.536,1.65,0.89,102.127,100.68,96.972,102.493,101.833,99.464,101.194,102.472,16.976,339707.5,1.024,1.2,0.15500000000000114,False,False,False,False,False,False,False,False,False,False,False,False,0.03009327154338015,0,0.20600000000000307,0.2219999999999942,0.5079999999999956,-11.258363771535706,-1.0,-1.8369701987210297e-16,1.0879999999999939,1.2779999999999916
2012-09-05,102.282,102.742,102.155,102.504,417050,0.0,54.908,0.584,0.803,-0.21900000000000008,23.716,27.426,103.359,101.752,102.556,1.568,0.868,102.142,100.743,97.025,102.451,101.833,99.464,101.194,102.472,16.547,341550.0,1.221,1.059,0.14000000000000057,False,False,False,False,False,False,False,False,False,False,False,False,0.031491367004947035,0,0.2220000000000084,0.23799999999999955,0.12699999999999534,-9.762029976334475,-1.0,-1.8369701987210297e-16,1.0879999999999939,1.2779999999999916
2012-09-06,104.409,104.409,102.964,102.964,261200,0.021,68.328,0.699,0.782,-0.08300000000000007,100.0,49.144,103.779,101.572,102.675,2.149,0.958,102.358,100.887,97.099,102.842,102.266,99.71,101.44,103.092,17.703,338510.0,0.772,1.134,2.051000000000002,False,False,False,False,False,False,False,False,False,False,False,False,0.014606020553783683,0,1.4450000000000074,0.0,0.0,11.04105047615953,-1.0,-1.8369701987210297e-16,2.9690000000000083,1.652000000000001
2012-09-07,104.837,104.837,104.504,104.599,513200,0.004,70.247,0.815,0.789,0.025999999999999912,100.0,74.572,104.231,101.391,102.811,2.763,0.92,102.594,101.042,97.176,103.241,102.48,99.964,101.654,103.306,19.081,346137.5,1.483,1.495,2.243000000000009,False,False,False,False,False,False,True,False,False,False,False,False,0.018228297261463133,0,0.23799999999999955,0.0,0.09499999999999886,31.637433475751454,-1.0,-1.8369701987210297e-16,3.183000000000007,1.652000000000001
2012-09-10,104.218,104.916,104.186,104.742,187450,-0.006,64.19,0.848,0.8,0.04799999999999993,77.785,92.595,104.431,101.385,102.908,2.96,0.907,102.749,101.166,97.246,103.437,103.047,100.13,102.75,103.345,19.888,338687.5,0.553,1.711,1.4690000000000083,False,False,False,False,False,False,False,False,False,False,False,False,0.023968988082672782,0,0.5240000000000009,0.17399999999999238,0.031999999999996476,11.502918287937746,-1.0,-1.8369701987210297e-16,1.4680000000000035,0.5949999999999989
2012-09-11,104.504,104.853,104.266,104.329,348400,0.003,65.663,0.886,0.818,0.06800000000000006,86.887,88.224,104.659,101.387,103.023,3.176,0.887,102.916,101.297,97.318,103.65,103.242,100.13,103.138,103.345,20.638,339612.5,1.026,1.964,1.588000000000008,False,False,False,False,False,False,False,False,False,False,False,False,0.018114139171706345,0,0.17500000000001137,0.34899999999998954,0.06299999999998818,19.5873096816493,-1.0,-1.8369701987210297e-16,1.3659999999999997,0.20699999999999363
2012-09-12,104.837,104.98,104.551,104.916,290700,0.003,67.347,0.933,0.841,0.09200000000000008,95.54,86.737,104.927,101.378,103.152,3.44,0.858,103.099,101.436,97.393,103.888,103.318,100.631,103.258,103.377,21.443,331300.0,0.877,2.206,1.7379999999999995,False,False,False,False,False,False,False,False,False,False,False,False,0.00498869673874669,0,0.07899999999999352,0.06400000000000716,0.28600000000000136,22.654258031616514,-1.0,-1.8369701987210297e-16,1.5790000000000077,0.11899999999999977
2012-09-13,106.504,106.805,104.726,104.885,335050,0.016,74.176,1.092,0.891,0.20100000000000007,94.017,92.148,105.617,101.102,103.359,4.369,0.945,103.423,101.635,97.483,104.411,104.23,101.544,104.17,104.29,23.42,337402.5,0.993,2.412,3.081000000000003,False,False,False,False,False,False,False,False,False,False,False,False,-0.01748291143994596,0,1.6189999999999998,0.30100000000000193,0.15900000000000603,8.558716777894858,-1.0,-1.8369701987210297e-16,2.334000000000003,0.12000000000000455
2012-09-14,106.948,107.599,106.631,106.694,855800,0.004,75.638,1.239,0.961,0.27800000000000014,88.824,92.794,106.293,100.815,103.554,5.291,0.956,103.759,101.843,97.578,104.918,104.627,101.94,104.568,104.686,25.639,348572.5,2.455,2.695,3.188999999999993,False,False,False,False,False,False,False,False,False,False,False,False,-0.020963458877211294,0,0.2539999999999907,0.6510000000000105,0.06300000000000239,7.674349082523113,-1.0,-1.8369701987210297e-16,2.3799999999999955,0.11800000000000921
2012-09-17,106.631,106.901,106.329,106.742,338400,-0.003,72.484,1.315,1.032,0.2829999999999999,83.382,88.741,106.766,100.675,103.721,5.872,0.932,104.032,102.031,97.668,105.261,104.722,101.94,104.568,104.877,27.242,347725.0,0.973,2.936,2.5990000000000038,False,False,False,False,False,False,False,False,False,False,False,False,-0.021494687286061298,0,0.1110000000000042,0.15899999999999181,0.3020000000000067,12.921015734538077,-1.0,-1.8369701987210297e-16,2.0630000000000024,0.3089999999999975
2012-09-18,106.52,106.631,106.25,106.456,216950,-0.001,71.362,1.351,1.096,0.2549999999999999,81.476,84.561,107.153,100.613,103.883,6.296,0.892,104.269,102.207,97.756,105.513,104.964,101.94,104.646,105.282,28.608,344167.5,0.63,3.135,2.2509999999999906,False,False,False,False,False,False,False,False,False,False,False,False,-0.012241832519714668,0,0.06399999999999295,0.1110000000000042,0.20600000000000307,8.679164826462383,-1.0,-1.8369701987210297e-16,1.8739999999999952,0.6359999999999957
2012-09-19,106.599,106.9,106.377,106.647,397500,0.001,71.697,1.37,1.15,0.2200000000000002,82.833,82.564,107.51,100.622,104.066,6.619,0.866,104.491,102.379,97.844,105.73,105.29,101.94,104.686,105.893,30.032,348837.5,1.139,3.322,2.108000000000004,False,False,False,False,False,False,False,False,False,False,False,False,-0.0029456186268164153,0,0.04800000000000182,0.2530000000000001,0.2220000000000084,6.459085037195433,-1.0,-1.8369701987210297e-16,1.9129999999999967,1.2069999999999936
2012-09-20,106.583,106.631,105.789,106.091,448550,-0.0,71.514,1.368,1.194,0.17400000000000015,82.558,82.289,107.818,100.676,104.247,6.851,0.864,104.69,102.544,97.931,105.901,105.29,101.94,104.686,105.893,30.427,353762.5,1.268,3.204,1.8930000000000007,False,False,False,False,False,False,False,False,False,False,False,False,0.0018483247797491664,0,0.49200000000000443,0.04800000000000182,0.3019999999999925,-3.5887618636755936,-1.0,-1.8369701987210297e-16,1.8969999999999914,1.2069999999999936
2012-09-21,106.52,107.107,106.504,107.107,1295000,-0.001,70.749,1.346,1.224,0.12200000000000011,81.476,82.289,108.032,100.898,104.465,6.829,0.846,104.865,102.7,98.016,106.024,105.31,101.94,104.686,105.932,31.12,410515.0,3.155,2.971,1.6550000000000011,False,False,False,False,False,False,False,False,False,False,False,False,-0.00011265490048817384,0,0.5870000000000033,0.0,0.015999999999991132,-6.46368227610462,-1.0,-1.8369701987210297e-16,1.833999999999989,1.2459999999999951
2012-09-24,106.381,106.604,105.934,106.014,489850,-0.001,68.995,1.302,1.24,0.062000000000000055,77.627,80.554,108.217,101.072,104.645,6.829,0.833,105.009,102.844,98.099,106.096,105.381,101.94,104.686,106.075,30.925,414460.0,1.182,2.764,1.3719999999999999,False,False,False,False,False,False,False,False,False,False,False,False,-0.015895695659939313,0,0.36700000000000443,0.22299999999999898,0.0799999999999983,-4.813476077479151,-1.0,-1.8369701987210297e-16,1.6949999999999932,1.3889999999999958
2012-09-25,105.296,106.796,105.232,106.62,287900,-0.01,57.093,1.166,1.225,-0.05900000000000016,50.313,69.805,108.248,101.291,104.77,6.64,0.885,105.036,102.941,98.171,105.936,105.424,102.099,104.686,106.162,29.828,417772.5,0.689,2.562,0.2600000000000051,False,False,False,False,False,False,False,False,False,False,False,False,-0.005156891049992507,0,1.323999999999998,0.17600000000000193,0.06400000000000716,-19.99523555954148,-1.0,-1.8369701987210297e-16,0.6099999999999994,1.475999999999999
2012-09-26,104.626,105.232,104.387,105.216,175550,-0.006,51.217,0.993,1.179,-0.18600000000000005,12.892,46.944,108.214,101.519,104.866,6.384,0.887,104.997,103.007,98.235,105.674,105.34,102.099,104.686,105.993,27.863,416880.0,0.421,2.109,-0.3709999999999951,False,False,False,False,False,False,False,False,False,False,False,False,-0.013419226578479604,0,0.5899999999999892,0.016000000000005343,0.23900000000000432,-28.564654030154678,-1.0,-1.8369701987210297e-16,-0.060000000000002274,1.306999999999988
2012-09-27,105.647,105.886,104.833,105.104,586850,0.01,58.266,0.928,1.129,-0.20099999999999996,42.807,35.337,108.232,101.787,105.009,6.137,0.914,105.059,103.11,98.309,105.668,105.217,102.099,104.686,105.747,26.647,437377.5,1.342,1.842,0.5880000000000081,False,False,False,False,False,True,False,False,False,False,False,False,-0.02506460192906579,0,0.5430000000000064,0.2389999999999901,0.2710000000000008,-18.525044047319405,-1.0,-1.8369701987210297e-16,0.9609999999999985,1.0609999999999928
2012-09-28,105.168,105.567,104.817,105.248,263900,-0.005,54.302,0.828,1.068,-0.2400000000000001,27.063,27.587,108.081,102.253,105.167,5.542,0.908,105.07,103.191,98.377,105.568,105.217,102.099,104.686,105.747,25.499,443125.0,0.596,1.423,0.09800000000001319,False,False,False,False,False,False,False,False,False,False,False,False,-0.017895177240225157,0,0.0799999999999983,0.3189999999999884,0.3510000000000133,-23.24697168864577,-1.0,-1.8369701987210297e-16,0.4819999999999993,1.0609999999999928
2012-10-01,105.36,106.365,105.184,105.535,493550,0.002,55.605,0.755,1.006,-0.251,30.293,33.387,107.963,102.652,105.308,5.043,0.928,105.097,103.276,98.447,105.527,105.217,102.099,104.686,105.747,25.134,427532.5,1.154,1.213,0.26300000000000523,False,False,False,False,False,False,False,False,False,False,False,False,-0.02044419134396347,0,0.17499999999999716,0.8299999999999983,0.17600000000000193,-19.407203420537734,-0.8660254037844386,0.5000000000000001,0.6739999999999924,1.0609999999999928
2012-10-02,105.503,105.998,105.057,105.854,272950,0.001,56.599,0.701,0.945,-0.244,34.745,30.7,107.732,103.205,105.469,4.292,0.929,105.136,103.363,98.517,105.522,105.217,102.099,104.686,105.747,24.636,423790.0,0.644,1.02,0.36700000000000443,False,False,False,False,False,False,False,False,False,False,False,False,-0.02268181947432779,0,0.3509999999999991,0.14400000000000546,0.44599999999999795,-0.865254934930737,-0.8660254037844386,0.5000000000000001,0.8169999999999931,1.0609999999999928
2012-10-03,105.934,106.205,105.28,105.822,149150,0.004,59.537,0.685,0.893,-0.20799999999999996,48.163,37.733,107.384,103.918,105.651,3.28,0.929,105.212,103.464,98.591,105.604,105.217,102.099,104.686,105.747,24.358,410395.0,0.363,1.106,0.7219999999999942,False,False,False,False,False,False,False,False,False,False,False,False,-0.015207582079407977,0,0.11199999999999477,0.2710000000000008,0.5420000000000016,16.244606283070073,-0.8660254037844386,0.5000000000000001,1.2479999999999905,1.0609999999999928
2012-10-04,106.748,106.827,106.237,106.365,226600,0.008,64.434,0.73,0.86,-0.13,86.801,56.57,107.465,104.071,105.768,3.209,0.926,105.358,103.593,98.672,105.833,105.147,102.099,104.686,105.607,24.621,408665.0,0.554,1.23,1.3900000000000006,False,False,False,False,False,False,False,False,False,False,False,False,-0.03154157454940609,0,0.3830000000000098,0.07899999999999352,0.1280000000000001,10.585933477499744,-0.8660254037844386,0.5000000000000001,2.0619999999999976,0.9209999999999923
2012-10-05,106.716,107.466,106.413,107.274,251250,-0.0,64.106,0.754,0.839,-0.08499999999999996,75.641,70.202,107.551,104.174,105.862,3.19,0.935,105.487,103.715,98.752,106.01,105.306,102.178,104.686,105.926,25.34,395567.5,0.635,1.469,1.2289999999999992,False,False,False,False,False,False,False,False,False,False,False,False,-0.02900221147719184,0,0.5580000000000069,0.19199999999999307,0.30299999999999727,18.054583624912524,-0.8660254037844386,0.5000000000000001,2.029999999999987,1.2399999999999949
2012-10-08,106.397,106.524,106.173,106.349,139750,-0.003,60.779,0.739,0.819,-0.07999999999999996,65.281,75.908,107.494,104.448,105.971,2.875,0.907,105.574,103.821,98.828,106.087,105.306,102.908,104.686,105.926,25.661,393182.5,0.355,1.487,0.8230000000000075,False,False,False,False,False,False,False,False,False,False,False,False,-0.018891510098969055,0,0.04800000000000182,0.12699999999999534,0.17600000000000193,9.304918622426062,-0.8660254037844386,0.5000000000000001,1.7109999999999985,1.2399999999999949
2012-10-09,105.36,106.333,105.28,106.285,360050,-0.01,51.436,0.636,0.782,-0.14600000000000002,31.601,57.508,107.413,104.615,106.014,2.639,0.922,105.554,103.881,98.893,105.942,105.414,103.036,104.686,106.142,24.788,393765.0,0.914,1.47,-0.19400000000000261,False,False,False,False,False,False,False,False,False,False,False,False,-0.03089407744874706,0,0.9249999999999972,0.04800000000000182,0.0799999999999983,-9.122069294510492,-0.8660254037844386,0.5000000000000001,0.6739999999999924,1.4559999999999889
2012-10-10,104.642,105.36,104.514,105.264,291950,-0.007,46.147,0.491,0.724,-0.23299999999999998,8.282,35.055,107.438,104.57,106.004,2.705,0.917,105.467,103.911,98.95,105.682,105.434,103.036,104.877,105.99,23.131,393827.5,0.741,1.245,-0.8250000000000028,False,False,False,False,False,False,False,False,False,False,False,False,-0.03720303511018519,0,0.6219999999999999,0.09600000000000364,0.1280000000000001,-22.490216168097156,-0.8660254037844386,0.5000000000000001,-0.23499999999999943,1.1129999999999995
2012-10-11,104.706,105.519,104.706,105.36,436200,0.001,46.673,0.376,0.655,-0.279,10.361,16.748,107.434,104.394,105.914,2.87,0.914,105.394,103.942,99.007,105.487,105.636,103.036,105.282,105.99,21.753,398885.0,1.094,0.881,-0.6880000000000024,False,False,False,False,False,False,False,False,False,False,False,False,-0.036721868851832706,0,0.6539999999999964,0.15900000000000603,0.0,-27.56463978644814,-0.8660254037844386,0.5000000000000001,-0.5759999999999934,0.7079999999999984
2012-10-12,104.339,105.104,104.131,104.737,503150,-0.004,44.016,0.253,0.574,-0.32099999999999995,6.237,8.293,107.373,104.195,105.784,3.004,0.918,105.294,103.957,99.06,105.257,105.832,103.036,105.865,105.798,20.531,381252.5,1.32,0.352,-0.9549999999999983,False,False,False,False,False,False,False,False,False,False,False,False,-0.031963120213918006,0,0.39799999999999613,0.36700000000000443,0.2079999999999984,-31.338720244594885,-0.8660254037844386,0.5000000000000001,-1.5259999999999962,-0.06699999999999307
2012-10-15,105.216,105.312,104.275,104.594,361350,0.008,51.17,0.224,0.504,-0.28,32.534,16.377,107.271,104.155,105.713,2.947,0.927,105.286,104.007,99.122,105.249,105.832,103.036,105.865,105.798,19.165,382400.0,0.945,-0.014,-0.07000000000000739,False,False,True,False,False,False,False,False,False,False,False,False,-0.0435199969586374,0,0.6219999999999999,0.09600000000000364,0.3189999999999884,-15.809736915711026,-0.8660254037844386,0.5000000000000001,-0.6490000000000009,-0.06699999999999307
2012-10-16,106.285,106.365,105.663,105.695,839250,0.01,58.184,0.284,0.46,-0.17600000000000005,64.588,34.453,107.238,104.165,105.701,2.907,0.943,105.382,104.096,99.193,105.456,105.832,104.091,105.865,105.798,18.737,413515.0,2.03,-0.07,0.9029999999999916,False,False,False,False,False,True,False,False,False,False,True,False,-0.06469398315848884,0,0.5900000000000034,0.0799999999999983,0.031999999999996476,13.119216113228083,-0.8660254037844386,0.5000000000000001,0.4200000000000017,-0.06699999999999307
2012-10-17,106.78,106.859,106.253,106.365,163500,0.005,60.979,0.367,0.441,-0.07400000000000001,79.43,58.851,107.27,104.151,105.71,2.95,0.919,105.515,104.201,99.268,105.721,105.832,104.48,105.865,105.798,18.76,401815.0,0.407,0.142,1.2650000000000006,False,False,False,False,False,False,False,False,False,False,False,False,-0.0726165948679528,0,0.41500000000000625,0.07899999999999352,0.11199999999999477,32.14076754718618,-0.8660254037844386,0.5000000000000001,0.9150000000000063,-0.06699999999999307
2012-10-18,106.508,107.003,106.141,106.492,211900,-0.003,58.659,0.406,0.434,-0.02799999999999997,71.274,71.764,107.258,104.155,105.707,2.935,0.915,105.609,104.292,99.341,105.878,105.716,104.568,105.865,105.567,18.901,389982.5,0.543,0.302,0.8990000000000009,False,False,False,False,False,False,False,False,False,False,False,False,-0.0654504825928568,0,0.015999999999991132,0.49500000000000455,0.3509999999999991,25.68080046279433,-0.8660254037844386,0.5000000000000001,0.6430000000000007,-0.2980000000000018
2012-10-19,104.69,106.285,104.482,106.285,353600,-0.017,46.047,0.287,0.405,-0.11800000000000005,16.762,55.822,107.18,104.051,105.615,2.963,0.994,105.522,104.307,99.394,105.641,105.716,104.568,105.865,105.567,17.841,342912.5,1.031,0.369,-0.8320000000000078,False,False,False,False,False,False,False,False,False,False,False,False,-0.02986913745343389,0,1.5949999999999989,0.0,0.2079999999999984,4.614231188658668,-0.8660254037844386,0.5000000000000001,-1.1749999999999972,-0.2980000000000018
2012-10-22,104.753,104.897,103.908,104.562,503500,0.001,46.477,0.195,0.363,-0.16799999999999998,23.749,37.262,107.1,103.968,105.534,2.968,0.994,105.449,104.325,99.447,105.463,105.571,104.568,105.687,105.456,17.343,343595.0,1.465,0.228,-0.695999999999998,False,False,False,False,False,False,False,False,False,False,False,False,-0.029392952946454942,0,0.1910000000000025,0.14400000000000546,0.6539999999999964,-9.171389486026982,-0.8660254037844386,0.5000000000000001,-0.9339999999999975,-0.23099999999999454
2012-10-23,103.222,103.732,102.871,103.637,519000,-0.015,38.464,-0.001,0.29,-0.291,7.639,16.05,107.292,103.568,105.43,3.532,1.057,105.237,104.282,99.485,105.015,105.053,104.568,105.168,104.937,17.654,355150.0,1.461,-0.34,-2.0150000000000006,False,False,False,False,False,False,False,False,False,False,False,False,-0.0128267229854101,0,0.41500000000000625,0.09499999999999886,0.3509999999999991,-33.89247903203629,-0.8660254037844386,0.5000000000000001,-1.9460000000000122,-0.23100000000000875
2012-10-24,102.999,103.78,102.839,103.621,365650,-0.002,37.451,-0.172,0.198,-0.37,3.458,11.615,107.468,103.229,105.349,4.024,1.049,105.023,104.231,99.52,104.612,105.037,104.646,105.152,104.921,17.89,364655.0,1.003,-0.978,-2.024000000000001,False,False,False,False,False,False,False,False,False,False,False,False,0.0018543869357954268,0,0.6219999999999999,0.15900000000000603,0.1599999999999966,-38.583774742124334,-0.8660254037844386,0.5000000000000001,-2.153000000000006,-0.23099999999999454
2012-10-25,103.286,103.892,102.679,103.764,485500,0.003,39.654,-0.281,0.102,-0.383,14.038,8.378,107.526,102.935,105.231,4.363,1.06,104.858,104.194,99.557,104.347,104.957,104.686,105.072,104.841,18.229,359587.5,1.35,-1.595,-1.5720000000000027,False,False,False,False,False,False,False,False,False,False,False,False,-0.0021687353561954392,0,0.47799999999999443,0.1280000000000001,0.6069999999999993,-32.39912033958983,-0.8660254037844386,0.5000000000000001,-1.7860000000000014,-0.23100000000000875
2012-10-26,103.206,103.573,102.536,103.174,307100,-0.001,39.239,-0.37,0.008,-0.378,14.999,10.832,107.592,102.673,105.132,4.68,1.059,104.701,104.156,99.593,104.118,104.885,104.686,105.001,104.77,18.654,361747.5,0.849,-2.017,-1.4949999999999903,False,False,False,False,False,False,False,False,False,False,False,False,-0.0061818111350115945,0,0.031999999999996476,0.3669999999999902,0.6380000000000052,-14.78489369557192,-0.8660254037844386,0.5000000000000001,-1.7950000000000017,-0.23100000000000875
2012-10-31,103.11,103.717,102.743,103.653,586700,-0.001,38.716,-0.443,-0.083,-0.36,12.85,13.962,107.629,102.411,105.02,4.969,1.053,104.549,104.115,99.628,103.917,104.885,104.686,105.001,104.77,18.861,366405.0,1.601,-2.212,-1.4390000000000072,False,False,False,False,False,False,False,False,False,False,False,False,0.0021724372029872097,0,0.5430000000000064,0.06399999999999295,0.36700000000000443,-16.69858209436925,-0.8660254037844386,0.5000000000000001,-1.8910000000000053,-0.23100000000000875
2012-11-01,104.323,104.418,103.397,103.477,317650,0.012,48.128,-0.399,-0.146,-0.253,40.004,22.618,107.577,102.345,104.961,4.985,1.071,104.528,104.123,99.675,103.998,104.885,104.686,105.001,104.77,18.185,368640.0,0.862,-2.066,-0.2050000000000125,False,False,True,False,False,False,False,False,False,False,False,False,-0.005051618530908741,0,0.8459999999999894,0.09500000000001307,0.0799999999999983,25.124792013311147,-0.5000000000000004,0.8660254037844384,-0.6780000000000115,-0.23100000000000875
2012-11-02,103.381,104.961,103.302,104.961,902700,-0.009,42.65,-0.434,-0.204,-0.23,18.916,23.924,107.496,102.171,104.833,5.08,1.113,104.418,104.094,99.712,103.875,104.706,104.686,105.001,104.41,16.957,406317.5,2.222,-1.853,-1.0370000000000061,False,False,False,False,False,False,False,False,False,False,False,False,0.00309534634023656,0,1.5799999999999983,0.0,0.07899999999999352,13.882139328722864,-0.5000000000000004,0.8660254037844384,-1.6200000000000045,-0.5910000000000082
2012-11-05,103.621,103.812,102.951,103.222,371250,0.002,44.387,-0.438,-0.25,-0.188,24.289,27.737,107.237,102.117,104.677,4.891,1.095,104.342,104.075,99.751,103.824,104.375,104.686,105.001,103.748,16.176,413550.0,0.898,-1.724,-0.7210000000000036,False,False,False,False,False,False,False,False,False,False,False,False,-0.0027697088428020322,0,0.3990000000000009,0.1910000000000025,0.2710000000000008,11.935744187219433,-0.5000000000000004,0.8660254037844384,-1.3800000000000097,-1.2530000000000001
2012-11-06,104.387,104.785,103.812,103.892,275100,0.007,49.63,-0.375,-0.275,-0.09999999999999998,41.437,28.214,106.945,102.177,104.561,4.56,1.1,104.347,104.087,99.797,103.937,104.375,104.686,105.001,103.748,15.588,414742.5,0.663,-1.407,0.04000000000000625,True,False,False,False,False,False,False,False,False,False,False,False,-0.011926772490827409,0,0.49500000000000455,0.39799999999999613,0.0799999999999983,26.481306863069932,-0.5000000000000004,0.8660254037844384,-0.6140000000000043,-1.2530000000000001
2012-11-07,102.105,103.477,101.563,103.477,1039850,-0.022,38.104,-0.504,-0.321,-0.183,9.963,25.23,106.802,101.89,104.346,4.707,1.223,104.133,104.01,99.82,103.57,103.888,104.581,104.514,103.262,15.811,459747.5,2.262,-1.434,-2.0279999999999916,False,False,False,False,False,False,False,False,False,False,False,False,0.012340237990303926,0,1.3719999999999999,0.0,0.5420000000000016,-1.5807418121706829,-0.5000000000000004,0.8660254037844384,-2.408999999999992,-1.2519999999999953
2012-11-08,100.749,102.536,100.749,102.025,819250,-0.013,33.174,-0.707,-0.398,-0.30899999999999994,0.0,17.133,106.979,101.252,104.115,5.501,1.263,103.811,103.882,99.829,103.006,103.481,104.174,104.107,102.855,16.528,482707.5,1.697,-1.74,-3.062000000000012,False,False,False,False,False,False,False,False,False,False,False,False,0.02914172845388041,0,1.2760000000000105,0.5109999999999957,0.0,-31.07130984042553,-0.5000000000000004,0.8660254037844384,-3.358000000000004,-1.2519999999999953
2012-11-09,100.861,101.834,100.446,100.51,1032750,0.001,33.934,-0.849,-0.488,-0.361,7.107,5.69,107.108,100.745,103.926,6.122,1.272,103.53,103.763,99.839,102.577,103.33,104.023,103.956,102.703,17.374,519747.5,1.987,-2.189,-2.668999999999997,False,False,False,False,False,False,False,False,False,False,False,False,0.0311616977820961,0,0.3509999999999991,0.972999999999999,0.06400000000000716,-20.436107854630713,-0.5000000000000004,0.8660254037844384,-3.094999999999999,-1.2530000000000001
2012-11-12,101.004,101.355,100.781,101.212,179700,0.001,34.952,-0.939,-0.578,-0.361,12.359,6.489,107.143,100.34,103.741,6.557,1.222,103.289,103.655,99.851,102.262,103.33,104.023,103.956,102.703,18.16,506922.5,0.354,-2.483,-2.2849999999999966,False,False,False,False,False,False,False,False,False,False,False,False,0.03032553166211227,0,0.2079999999999984,0.14300000000000068,0.22299999999999898,-21.25622366909231,-0.5000000000000004,0.8660254037844384,-2.951999999999998,-1.2530000000000001
2012-11-13,100.637,101.674,100.318,100.446,438750,-0.004,33.525,-1.028,-0.668,-0.36,6.871,8.779,107.201,99.911,103.556,7.04,1.232,103.037,103.537,99.859,101.937,103.266,103.958,103.892,102.64,19.18,503702.5,0.871,-2.988,-2.4000000000000057,False,False,False,False,False,False,False,False,False,False,False,False,0.04075041982571026,1,0.1910000000000025,1.0370000000000061,0.1280000000000001,-32.45013096917187,-0.5000000000000004,0.8660254037844384,-3.2549999999999955,-1.2519999999999953
2012-11-14,99.409,101.068,99.042,100.956,340050,-0.012,29.224,-1.184,-0.771,-0.4129999999999999,6.2,8.477,107.246,99.286,103.266,7.708,1.289,102.691,103.375,99.854,101.432,102.512,103.321,103.023,102.002,20.824,502637.5,0.677,-3.306,-3.2819999999999965,False,False,False,False,False,False,False,False,False,False,False,False,0.0544015129414841,1,1.546999999999997,0.11199999999999477,0.36700000000000443,-23.30463993281545,-0.5000000000000004,0.8660254037844384,-3.61399999999999,-1.0210000000000008
2012-11-15,99.026,99.664,98.723,99.313,615400,-0.004,28.017,-1.324,-0.882,-0.44200000000000006,4.857,5.976,107.036,98.769,102.903,8.034,1.264,102.342,103.204,99.846,100.951,102.308,103.161,102.863,101.754,22.505,491445.0,1.252,-3.631,-3.3160000000000025,False,False,False,False,False,False,False,False,False,False,False,False,0.052036838810009645,1,0.28700000000000614,0.3509999999999991,0.30299999999999727,-15.545306565382532,-0.5000000000000004,0.8660254037844384,-3.8370000000000033,-1.1089999999999947
2012-11-16,99.537,99.776,98.42,99.265,403450,0.005,32.05,-1.377,-0.981,-0.396,17.077,9.378,106.518,98.563,102.541,7.758,1.27,102.075,103.06,99.843,100.668,102.157,103.01,102.712,101.602,24.213,503442.5,0.801,-3.855,-2.5379999999999967,False,False,False,False,False,False,False,False,False,False,False,False,0.04327034168198751,1,0.27200000000000557,0.2389999999999901,0.8449999999999989,-5.551953792656339,-0.5000000000000004,0.8660254037844384,-3.174999999999997,-1.1099999999999994
2012-11-19,101.563,101.595,100.669,100.717,334250,0.02,45.166,-1.242,-1.033,-0.20900000000000007,48.051,23.328,105.846,98.741,102.293,6.945,1.327,102.026,103.002,99.86,100.847,101.83,103.01,102.712,100.948,23.786,509560.0,0.656,-3.723,-0.46299999999999386,False,False,False,False,False,False,False,False,False,False,False,False,0.03471736754526744,0,0.8460000000000036,0.031999999999996476,0.04800000000000182,29.22293430991074,-0.5000000000000004,0.8660254037844384,-1.149000000000001,-1.76400000000001
2012-11-20,101.674,101.802,100.845,101.451,368750,0.001,45.784,-1.112,-1.049,-0.06300000000000017,49.748,38.292,105.527,98.758,102.143,6.627,1.3,101.993,102.95,99.878,101.012,101.595,103.01,102.712,100.478,23.195,510317.5,0.723,-3.526,-0.3189999999999884,False,False,False,False,False,False,False,False,False,False,False,False,0.044091901567755665,1,0.2230000000000132,0.1280000000000001,0.6059999999999945,36.56674123788217,-0.5000000000000004,0.8660254037844384,-1.0379999999999967,-2.234000000000009
2012-11-21,101.898,101.93,101.547,101.738,143850,0.002,47.079,-0.981,-1.035,0.05399999999999994,53.172,50.324,105.166,98.834,102.0,6.208,1.235,101.984,102.908,99.898,101.189,101.443,103.01,102.712,100.175,22.521,492335.0,0.292,-3.078,-0.08599999999999852,False,False,False,False,False,False,False,False,False,False,False,False,0.03413217138707347,0,0.1599999999999966,0.03200000000001069,0.1910000000000025,61.097043525869154,-0.5000000000000004,0.8660254037844384,-0.8140000000000072,-2.537000000000006
